y_true,y_pred
60,36.720881697606934
25,24.137758457699697
24,22.225963194860565
11,26.876003374901714
64,39.61693077463395
29,42.785995242407616
21,39.444996210778015
13,16.26792932504481
38,42.90549139979757
58,55.65601409751866
35,44.02532700950741
55,44.903429810334
16,35.61138645936573
48,42.01198045488519
41,36.30904746478636
66,50.349581122934914
54,34.36139021789481
86,46.57204260503778
43,42.25783126047885
42,45.043951463481626
45,43.29123895112005
19,34.22516883328498
42,36.11457058352116
49,34.5113228215096
20,35.78528033177303
38,36.482005829720514
60,38.37064506012952
52,39.39645566454473
47,51.60648587969471
46,43.66252267551534
34,42.91764610161226
28,34.52657086159843
34,44.100781012264825
10,37.36099653617829
51,42.79434607442846
35,40.78911749361519
79,50.485153495478755
26,41.02470569771675
15,35.05026796754574
22,39.793057486931126
51,36.03597719973666
30,39.72008531078949
79,50.88327591994771
30,32.03931459508831
45,27.258884707055493
20,22.04018762783387
21,24.99634290997185
63,33.9281868809084
66,41.83348719638379
46,46.85354047509857
21,21.91002847597126
45,41.95841350113864
53,46.70958987615036
50,38.27097254589337
25,37.49404675561093
20,36.50768984747336
20,40.496037119474316
25,33.012229926121066
23,27.438172924145356
18,30.43053495484495
43,40.44990260850969
63,47.67582507041252
17,35.33611857760913
49,44.491523315038506
21,23.799404743865185
30,43.35591707940092
20,36.49856266521901
21,30.61624776210438
44,33.57865459663632
71,59.774154588681405
21,40.31815857232654
47,42.952054542390016
23,26.815914380663877
35,32.5416899384385
25,43.26382512575498
31,30.526262291650813
47,36.319166422026775
56,45.952824383081776
58,42.54846747537869
31,37.413547484225994
57,44.53730085962668
12,27.12093982802173
11,26.621205298881833
21,34.151364632166256
36,28.081254062054395
71,35.303233041722095
34,38.109523392813585
40,45.09235370699661
66,38.61183791822974
29,33.99432738699463
34,36.1710982913509
50,32.562937323784716
23,36.10026612587536
27,39.35293729983561
49,33.0577786793301
35,27.501985330812186
64,48.47595861613308
36,42.37987272754363
55,43.18601760656388
20,44.53355065213588
84,53.42608736811304
32,37.09134575594347
31,33.67596218473286
41,41.02218644305891
31,37.27715226891917
25,31.607885422213545
19,39.3704195029402
78,38.82726156923607
36,43.287842050879796
23,46.577353549673454
59,43.044829022254945
30,41.12912450961353
16,35.53943213313198
49,50.155711939263135
55,43.41385699056979
38,41.73449653608136
41,46.856606148728744
30,47.8343364901196
46,35.146282444752295
64,44.2539569161556
22,35.869726135504315
22,39.8417412395992
60,43.68438338899319
37,42.623593216732914
45,42.6514148723393
41,49.451020107442275
45,34.30834228317639
49,50.1508928827033
55,44.67999196105134
59,43.07751318655948
59,46.88892379315857
53,48.2469125302931
73,48.32592629437739
11,46.03356015401894
40,50.70986742136695
54,40.26129301519195
68,48.58782670102155
39,40.81382659796911
38,45.729048465157696
50,42.807664384767385
51,39.0893850014794
37,37.94011820272196
45,40.40979342685472
37,43.432571704817704
26,51.0552706023432
25,37.33687614332788
36,40.53786940698814
19,42.11314030941236
41,44.8707305129564
25,41.62163948044173
36,42.98853361315733
33,26.212990193043964
57,49.8002023888628
50,44.98628006063252
37,42.91969911909123
27,38.717350398455466
45,43.330467780394955
44,35.74377009409388
64,48.964596516787175
31,33.76960339296184
19,33.34872572487702
22,40.4368435099151
36,43.11400912462072
30,24.316611246275627
18,30.724732871184994
37,47.400414339352146
75,54.4519611885156
35,36.52355428369057
68,40.51385271243362
65,43.29129865430679
63,48.52134634205097
22,29.967405591748292
19,31.215584234468807
10,32.080951446605575
54,38.86398429704548
45,48.04769610728906
59,49.13660448901217
77,50.83967340306513
28,48.04252324549592
28,36.409987310082485
60,41.424576827667664
20,26.28621965173694
50,47.07080005124446
58,50.38035102900718
45,34.34678141172884
44,39.31600788861933
21,28.5528554698246
58,50.63738046408704
67,44.069291878085096
54,40.85912460536147
25,26.095440035085456
53,34.434591876703415
34,43.477141727560394
44,41.311619514951275
44,42.908364119500355
73,53.62113633366543
55,47.84478474974549
55,34.24166317697904
54,40.18311054876834
22,23.788150703455866
54,45.37116045381484
28,40.09236977819005
12,20.587787922805163
51,32.17695024564401
48,44.32604048217181
31,39.3770251453084
23,22.2063594074263
28,42.79089263586409
31,41.86691586390182
81,53.089463949234165
21,22.671839910072272
28,41.69814701471063
19,41.09299197259575
22,27.05936206566867
24,26.90882225151821
68,42.20546849910926
44,51.48337121895709
19,30.919647647638158
59,59.44186458183598
24,38.86923507023644
21,32.72931253870874
16,31.156297230614722
58,45.51341268152458
22,30.34081874304828
24,43.018131302616446
43,41.36723580743201
20,21.64948705498191
35,34.463138853756085
16,47.88158416605655
27,34.47891419066666
26,22.81219116309809
19,43.985811886125695
53,31.64151487634108
10,42.24498714074599
57,48.00179880275647
46,35.06360970976555
60,37.88889901132541
20,31.28576162563437
29,40.22086087351707
23,37.29164199305651
44,47.633322217697206
36,32.41621323023887
27,30.057887603452514
55,40.049872028608775
51,45.21763161870565
56,42.311072292873085
27,40.003122602280264
54,35.77516411776748
16,24.491766514325008
33,34.16508350153234
35,35.07142990546254
62,46.598992606596305
46,46.438153196657304
58,44.69355381634909
40,38.89787954791022
74,49.24304038519315
50,45.17377052569203
32,41.43970786034875
22,32.23039439436836
34,44.00785414917261
31,27.180013807610518
36,43.24103826464375
23,29.34799183625864
23,42.25736334261139
40,42.473485789268636
34,29.43620103539728
46,43.903285518269975
21,37.8755142022737
32,38.69986796470515
37,41.22302946228031
66,50.81100707636372
88,55.45250518289194
58,37.1767019044246
53,44.93716073757615
17,22.676180264843143
23,23.165551789775506
55,38.83444527571358
13,50.56800769307233
65,54.27798670212194
52,48.542864618293045
54,45.4282868417868
35,46.15256754148677
68,41.881010881434
20,28.337072449499534
23,41.69400187652137
54,46.13801614726196
56,40.76895398157911
71,47.09523259803199
11,22.73954424358086
62,37.24774815406528
23,21.1868583974505
23,27.070593752345268
71,54.6100204369192
16,43.188417087695235
20,32.205195653954526
36,42.90989447850227
51,49.16502263072565
40,43.747442332197096
45,40.04981870468587
50,42.23863573312623
67,43.60571008927698
41,19.58494795363715
54,48.581830478642686
41,44.51521504406969
63,45.95966984632818
20,33.10950660088769
22,29.505983248286906
11,25.878856685828982
21,29.399601456102054
60,44.84956431490622
44,42.88959474389346
22,31.533594109601378
53,40.67026575768941
26,36.5609218529443
46,37.61187663923152
40,42.86034670998775
32,42.7368641436152
36,45.95821826721672
47,33.734947041275234
57,58.14326457014691
54,50.508699795323395
33,34.4818676330172
46,42.57526378254019
54,42.25518463869799
44,43.27811579334773
18,19.845011834078147
45,42.11768489541069
60,41.49453163153821
19,26.73819901616603
22,40.955269456699284
32,46.386763063512035
49,36.97275449685932
20,27.600330406471986
32,45.02159747702434
32,32.4703052436859
62,33.30887257237909
47,45.99391689335322
25,39.709724312508946
18,35.33612936360088
20,34.564740510979945
45,26.192977813174636
19,42.050542361244645
20,36.65844951249987
40,41.547648935651296
27,24.432934290108605
19,25.730772112399446
37,39.3275151083229
45,45.73827238536337
50,55.260836832823216
50,37.26665909554639
41,43.36858151773039
41,35.895058742929166
57,41.41257272034551
25,35.029040228898445
46,50.47714586639346
35,53.60760756010277
61,39.53148471021048
49,39.95246421936414
46,52.76285017374878
41,40.614378047740786
36,43.165945500391025
44,39.372661397451154
42,35.67802700529042
14,28.688285057866654
58,36.13417528702545
21,39.82539323547137
66,52.335008499760846
19,33.48816745297919
45,34.26794712726191
19,20.334316630829335
56,43.74300602150164
45,40.461203203790376
51,42.976865127503004
59,50.29026613922666
65,42.633237416069235
30,35.291338813538
21,35.5626926025973
21,36.10815922479804
53,45.21381318860138
44,38.22598663599971
13,15.66123595737182
60,51.46791149229964
48,38.65307443214867
37,43.39040337097839
32,37.49389063416577
26,33.500513647888226
40,49.4440218926364
64,43.818144586198784
22,31.660477520846563
11,28.204077538725837
22,26.849421150747986
70,46.316805139316685
20,20.631276161195625
59,51.86462423909793
63,37.93155849178123
78,52.08784942019733
41,40.21251790939387
74,40.03595309299618
51,45.74789579153162
29,34.253375359896225
28,28.32102565153968
37,28.391678645318972
31,37.41112789126303
31,33.57737274632844
41,43.093189647248664
33,37.02737659531406
23,30.920962649262147
37,41.57374334063541
55,49.715815281299875
59,42.98016914352379
37,46.00368610709308
21,22.16962158526504
46,49.34189549365502
60,47.81336011383665
52,35.14485885745527
39,37.24723546923155
62,42.40312455567991
43,43.133450927875785
44,41.09183429953821
34,38.38956174322775
44,43.925311473287366
47,43.082707635227564
32,47.676198780794785
23,39.15832248763142
53,48.555426841159885
14,39.6681231995941
20,23.386753796350096
45,50.500339351951546
45,41.95964151427801
66,46.95799430099727
31,46.207458009105
50,45.4468364138783
38,43.889016565116655
47,44.20922078880747
35,43.35979430245139
24,39.63045850668915
22,40.07013173979826
64,46.4568452984549
23,41.03005145338849
25,42.384851611012465
47,44.90452139852504
54,40.11056289952039
73,45.209642053154866
42,33.60572279461877
29,40.772554614533746
58,38.916335473196526
29,40.06051708146759
37,41.9321279633328
49,47.3182454701479
70,47.42942854856412
38,43.4982013164675
39,43.79265672448301
25,38.45424176552808
68,37.13176372726161
45,47.03003909074879
40,41.6940403551251
20,37.16220216316178
53,52.32616590577916
15,37.713425183387336
20,23.011198800819837
43,48.86660712936314
24,45.813159131376864
39,37.83480946961113
49,45.941876412026566
61,42.96007987352942
68,43.208891726901356
41,32.239007748604635
76,51.02415600848608
21,22.13689352532758
61,46.134855018479065
51,39.54363897321139
20,45.8506277913093
59,49.82791990199414
39,44.925191908332145
23,45.02514114130632
42,34.20920141805054
48,41.724625662405806
56,40.474071357132345
50,46.84835100413348
49,44.81662048293358
31,24.837710209359813
63,36.213986111572844
44,48.76210622466728
48,33.701057584581626
45,37.35645973172944
17,23.405319876561713
61,52.930184389455796
26,42.15556449817886
23,17.988880714658876
23,43.03583462998722
41,38.953619686527816
41,45.522576467543104
33,42.368264117860825
25,18.717829159400544
25,37.44842975888858
24,30.40269066056197
21,36.53297877686914
55,43.376285126009826
18,29.102306591182032
60,48.11244441031626
49,35.39516207688553
49,17.930628755101857
24,34.93151268275207
25,39.69195284817058
45,50.13486327266601
44,37.80631099760732
68,43.23657763416171
18,26.045698625240156
31,45.20516658878698
27,23.3851229132516
54,39.29640395525465
22,24.73920406675896
31,37.833921660096564
21,36.657903798117914
43,43.0844700936484
43,47.98141397717712
11,20.668962331773546
13,17.369828627893845
55,42.07585893705176
16,27.040487105749982
42,45.69431734295187
33,42.73017215061137
56,45.77327613552676
35,36.935720526006996
21,23.091472662623328
21,29.601038773199143
30,43.54892062088113
43,43.24350143527905
32,40.91383139616516
40,45.297498208549996
47,32.44240791441039
55,33.88716447794267
58,34.77739589626432
11,28.463176763753516
44,54.02574694606008
47,45.3661404474529
24,36.36187524152205
52,45.82844474196796
76,40.9311167437493
38,45.082020671900324
67,35.06343134903687
25,20.244957346800508
55,44.348539250081245
55,43.67770171245648
51,52.76046117458626
35,39.30739798240767
14,29.868965929240733
57,37.686618372807814
39,37.45357164149544
41,47.63629990996355
44,32.50610429601124
27,33.598947127990996
22,34.23789864293579
18,26.113409040874554
25,31.615062615241104
49,41.24829944386131
44,34.88851742670803
11,40.27109055504276
57,39.518087182662235
29,24.405470280099998
44,43.59691886967513
38,41.280723658822744
46,41.483310263236724
12,34.3936058034906
40,42.893047718509955
34,40.94198054988033
37,41.523189103096456
55,41.53713707357197
42,48.75559113824768
14,19.988987668981785
60,45.627419813280795
52,34.821191472191614
12,35.42430333450311
26,49.78505351425088
34,34.510369226611886
38,49.88572381039392
25,37.47032974913198
22,27.452821646595517
47,43.37863206285891
42,43.31139226062378
57,33.69329030224693
42,40.5638480461896
47,49.87683517574636
13,26.691061900485096
21,26.28267583123009
34,35.402538319048226
58,48.117201359269664
45,38.38834343872526
41,35.378534063027054
49,35.32455706948327
14,23.239448292740935
35,41.97898386766913
43,39.86812096707713
12,27.104632885410087
42,46.37186798067271
18,44.2008880718956
25,39.28890900022741
48,38.91356904122962
27,24.309334296497763
44,41.85241917468946
41,41.23643311519511
51,32.76595217606442
46,45.3467480743163
48,34.30491285479739
54,39.00847833234589
59,41.260698715081844
38,41.472145721085106
44,34.3320876629358
21,24.298533349688377
20,27.593097921912783
38,41.8427128380681
22,27.488671197451673
46,35.52568961172708
24,41.58287601477426
22,38.091584355299986
45,47.420899602705816
10,24.149004064867945
28,30.656278533069695
42,45.475083214477955
17,37.93998794173125
30,41.29038141853793
25,32.01509186144825
27,32.592935086380095
21,30.704659273985236
28,50.487234381467715
21,28.75880591692456
58,41.13723674179352
17,32.37870870803001
24,56.20412262292247
39,35.68591622807955
21,42.59047238435859
29,43.608213022598946
21,36.71733257442898
11,38.85570749728153
42,37.05084699502508
45,42.31691526555061
22,43.50913179888574
15,21.038910415377565
24,45.02152994430353
69,53.797352045131085
38,49.08216271712621
51,41.239733631263036
19,31.301722300976927
54,40.20562009933182
20,30.279890302420668
17,21.8663203922977
66,37.836364734844025
13,14.068035790240794
64,60.11998216260704
28,43.67969806174601
43,41.257258086705335
64,41.02799189727194
18,24.19428768053381
16,38.23934650010001
36,44.74079427916051
21,43.76583052956105
33,33.9765066093041
11,29.53771653586733
54,46.2516937839522
23,24.812943279946623
24,27.738531669729934
12,16.881696153519684
48,45.67268429703254
39,39.34288371425808
22,35.011685730390724
22,33.61492140269775
38,32.94563538018054
73,49.75690068719091
34,34.30567766681711
25,34.116323451771216
17,30.761090165252575
19,24.78110852141478
44,45.15791494227485
40,51.315460183379436
46,27.065777469431527
42,43.115193859995735
36,49.42800106320565
47,40.805894144336364
46,41.38496405377161
46,48.21662863894131
29,21.062690871850158
31,36.11349040015228
52,46.810066503205924
22,22.58256402496261
43,51.60838056867151
20,30.485518524440295
29,41.40171984134768
62,49.39882238307791
21,28.13591885994189
81,67.07378811236727
23,28.105423416250243
17,22.02962206373712
32,34.88197200076965
55,41.604670797653654
22,29.659650570375625
29,43.00508031824464
44,32.03212459686497
49,43.2395908187192
11,16.123030995410176
38,46.4680668755514
54,50.28899221981485
62,49.38731749676376
45,39.9341233907397
55,43.542510231298756
50,49.69990258755421
39,45.87900580722901
18,43.209122464170505
58,43.37278218223535
43,42.671294389019856
13,33.552101278166376
59,49.08398121531956
16,25.006481980991175
34,42.31620511342886
35,44.56805581711317
51,37.27729233192047
44,43.67178193510651
44,41.69295729452649
26,34.24501643428704
22,54.78883296912263
48,48.993081988803745
10,22.83523077110653
65,48.50263241188506
57,35.86128303331028
41,43.30714567399761
43,41.888994468279414
28,48.99658493379212
53,32.16952234903981
13,39.98215744856391
12,43.20539432414977
62,40.49090066745605
70,48.94392581077082
