danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,is_short_track,energy_x_danceability,acoustic_minus_energy,explicit_int,macro_classical,macro_electronic,macro_folk_country,macro_hiphop_rnb,macro_jazz_blues,macro_latin,macro_metal,macro_mood_other,macro_pop,macro_reggae,macro_rock,macro_world,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,ts_3,ts_4,ts_5,popularity,is_hit
0.651,0.762,-8.6,1,0.0282,0.0163,0.0,0.292,0.765,125.9,4.157766666666666,0,0.496062,-0.7457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,37,0
0.357,0.965,-4.323,1,0.294,0.166,0.0,0.396,0.164,177.91,4.6029333333333335,0,0.34450499999999995,-0.7989999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,57,0
0.61,0.871,-1.993,0,0.0824,0.00366,0.00527,0.123,0.256,154.933,3.36485,0,0.53131,-0.86734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20,0
0.653,0.817,-5.535,1,0.893,0.86,0.0,0.343,0.511,135.459,2.02035,1,0.533501,0.04300000000000004,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21,0
0.512,0.972,-2.78,0,0.106,0.0357,0.0,0.424,0.322,106.54,4.047766666666667,0,0.497664,-0.9363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,0
0.567,0.577,-11.419,1,0.937,0.936,0.0,0.532,0.399,79.618,3.0291,0,0.3271589999999999,0.3590000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24,0
0.368,0.281,-16.335,1,0.0508,0.0208,0.917,0.0814,0.775,87.387,1.77905,1,0.10340800000000001,-0.26020000000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,49,0
0.548,0.742,-5.741,1,0.0498,0.0184,0.0,0.153,0.31,122.007,3.8428833333333334,0,0.40661600000000003,-0.7236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,47,0
0.579,0.66,-11.715,0,0.0899,0.00711,0.000233,0.23,0.409,127.877,3.1875,0,0.38214,-0.6528900000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53,0
0.35,0.895,-18.451,1,0.902,0.688,0.0,0.788,0.0369,69.674,6.73055,0,0.31325,-0.20700000000000007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21,0
0.61,0.672,-7.803,1,0.0883,0.107,0.0,0.182,0.785,144.041,2.86955,0,0.40992,-0.5650000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0
0.41,0.48,-9.692,1,0.0316,0.534,6.39e-05,0.101,0.332,167.733,5.771333333333334,0,0.19679999999999997,0.05400000000000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,43,0
0.453,0.878,-4.414,1,0.0898,0.00515,0.0,0.434,0.635,168.043,2.4248,1,0.39773400000000003,-0.87285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,56,0
0.709,0.286,-14.846,1,0.0453,0.964,0.128,0.43,0.256,103.952,3.0,0,0.20277399999999998,0.6779999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34,0
0.897,0.692,-4.985,0,0.0492,0.0187,0.728,0.0603,0.607,125.024,4.64,0,0.6207239999999999,-0.6732999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55,0
0.395,0.0782,-23.023,1,0.0414,0.988,0.905,0.104,0.0798,173.83,3.29905,0,0.030889000000000003,0.9097999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,39,0
0.429,0.0832,-20.054,1,0.0528,0.991,0.894,0.102,0.158,132.984,2.15755,1,0.0356928,0.9077999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,32,0
0.627,0.28,-11.185,0,0.0575,0.878,1.11e-05,0.0744,0.187,137.386,3.1248833333333335,0,0.17556000000000002,0.598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,26,0
0.49,0.894,-4.474,0,0.0431,0.0129,0.00276,0.0974,0.189,173.949,3.6471666666666667,0,0.43806,-0.8811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,48,0
0.663,0.791,-12.922,1,0.033,0.00282,1.78e-06,0.246,0.682,123.941,5.429333333333333,0,0.524433,-0.78818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0
0.757,0.743,-4.617,1,0.0318,0.178,0.0,0.103,0.729,99.99,5.289466666666667,0,0.562451,-0.565,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,0
0.637,0.522,-9.065,1,0.0274,0.457,0.0285,0.105,0.376,99.975,5.652666666666667,0,0.33251400000000003,-0.065,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,23,0
0.665,0.692,-5.431,0,0.112,0.172,0.0,0.191,0.68,74.474,2.634716666666667,0,0.46018,-0.52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,69,0
0.198,0.235,-11.246,1,0.0371,0.939,0.00144,0.843,0.0879,135.312,3.8964333333333334,0,0.04653,0.704,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0
0.833,0.942,-7.813,1,0.379,0.00347,0.76,0.342,0.557,147.034,3.336,0,0.7846859999999999,-0.93853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25,0
0.308,0.721,-6.601,1,0.0346,2.06e-05,0.711,0.335,0.475,83.654,3.69555,0,0.222068,-0.7209793999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,26,0
0.836,0.828,-2.91,0,0.0463,0.00226,0.00623,0.0976,0.503,130.005,4.0,0,0.6922079999999999,-0.8257399999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0
0.255,0.941,-5.749,0,0.0539,0.000317,0.0462,0.96,0.399,135.649,5.556566666666667,0,0.239955,-0.9406829999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,0
0.737,0.267,-10.835,1,0.0299,0.86,3.73e-05,0.355,0.597,76.312,2.81555,0,0.196779,0.593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14,0
0.544,0.738,-4.944,1,0.106,0.368,0.0,0.0993,0.41,146.976,2.68475,0,0.401472,-0.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,51,0
0.385,0.473,-9.731,1,0.0331,0.636,0.000907,0.504,0.58,137.11,3.183333333333333,0,0.182105,0.16300000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,41,0
0.675,0.996,-2.776,1,0.135,0.0168,0.0,0.341,0.916,135.044,4.412883333333333,0,0.6723,-0.9792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,0
0.473,0.964,-1.48,1,0.0739,0.0139,0.0,0.326,0.345,94.573,4.1,0,0.455972,-0.9501,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51,0
0.536,0.355,-8.61,1,0.0259,0.733,1.22e-05,0.138,0.22,139.888,3.6811,0,0.19028,0.378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,56,0
0.693,0.977,-2.038,1,0.0564,0.000927,0.000559,0.0736,0.508,175.031,3.0574666666666666,0,0.6770609999999999,-0.976073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21,0
0.552,0.594,-6.449,1,0.0306,0.298,6.17e-05,0.262,0.287,149.907,3.2083333333333335,0,0.327888,-0.296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,57,0
0.591,0.693,-8.683,0,0.386,0.727,0.0,0.313,0.602,139.58,2.2857,1,0.40956299999999995,0.03400000000000003,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27,0
0.662,0.588,-10.915,1,0.0391,0.464,0.0,0.125,0.912,155.04,2.6964166666666665,0,0.389256,-0.12399999999999994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,40,0
0.555,0.68,-8.358,0,0.0323,0.126,0.000906,0.0506,0.903,84.518,3.6128833333333334,0,0.37740000000000007,-0.554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,36,0
0.578,0.363,-13.789,1,0.0402,0.14,5.65e-05,0.116,0.267,89.946,5.002066666666667,0,0.20981399999999997,-0.22299999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18,0
0.182,0.981,-3.966,1,0.0893,0.00889,0.0,0.715,0.0563,109.098,4.30745,0,0.17854199999999998,-0.97211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19,0
0.43,0.303,-13.12,1,0.0665,0.552,0.0984,0.298,0.0398,129.898,4.341666666666667,0,0.13029,0.24900000000000005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38,0
0.528,0.97,-1.495,0,0.351,0.0182,0.0,0.285,0.232,179.989,3.2593,0,0.5121600000000001,-0.9518,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18,0
0.587,0.699,-8.427,1,0.0402,0.311,9.16e-06,0.171,0.527,183.916,3.61155,0,0.41031299999999993,-0.38799999999999996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,42,0
0.654,0.718,-7.353,1,0.0432,0.629,0.0,0.767,0.548,146.911,2.679333333333333,0,0.469572,-0.08899999999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45,0
0.403,0.727,-7.943,0,0.0372,0.000337,0.00218,0.199,0.141,83.934,5.489333333333334,0,0.292981,-0.726663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24,0
0.872,0.648,-5.008,0,0.338,0.112,0.0,0.0496,0.729,98.019,2.295916666666667,1,0.565056,-0.536,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,48,0
0.672,0.813,-5.527,1,0.304,0.239,0.0,0.115,0.679,91.938,2.2917666666666667,1,0.546336,-0.574,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,0
0.859,0.731,-4.559,0,0.0402,0.102,0.0,0.173,0.873,128.045,2.925333333333333,0,0.627929,-0.629,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0
0.531,0.523,-15.556,0,0.918,0.88,0.0,0.928,0.283,89.895,2.572,0,0.27771300000000004,0.357,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21,0
0.554,0.493,-12.303,1,0.032,0.41,0.00422,0.168,0.831,105.739,3.4208833333333333,0,0.27312200000000003,-0.08300000000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27,0
0.748,0.908,-8.319,0,0.0504,0.0588,0.894,0.0943,0.0576,130.004,8.158,0,0.679184,-0.8492000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,58,0
0.431,0.65,-7.138,1,0.0335,0.468,2.9e-06,0.217,0.267,143.351,4.8518,0,0.28015,-0.182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,44,0
0.204,0.86,-12.73,1,0.0542,3.41e-05,0.886,0.311,0.0832,131.587,6.842216666666666,0,0.17543999999999998,-0.8599659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,0
0.668,0.465,-10.147,0,0.0552,0.374,0.00958,0.109,0.0686,139.915,3.9177333333333335,0,0.31062,-0.09100000000000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50,0
0.475,0.723,-7.091,0,0.174,0.0241,1.1e-06,0.382,0.592,104.934,3.11785,0,0.343425,-0.6989,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,41,0
0.232,0.804,-6.342,0,0.0437,2.39e-06,0.0176,0.0769,0.423,138.536,5.918216666666667,0,0.18652800000000003,-0.80399761,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0
0.635,0.179,-18.415,1,0.0416,0.91,0.0,0.379,0.566,121.874,4.218666666666667,0,0.113665,0.7310000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,42,0
0.241,0.882,-8.735,1,0.0792,2.88e-06,0.692,0.114,0.237,109.698,4.243333333333333,0,0.212562,-0.88199712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0
0.425,0.446,-8.763,0,0.047,0.485,0.613,0.687,0.255,135.1,5.882,0,0.18955,0.03899999999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19,0
0.583,0.452,-10.459,0,0.026,0.802,0.00632,0.143,0.327,79.999,3.5884,0,0.263516,0.35000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60,0
0.63,0.49,-6.722,1,0.93,0.849,0.0,0.755,0.614,95.723,5.2571,0,0.3087,0.359,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23,0
0.531,0.983,-1.836,1,0.208,0.0933,0.00121,0.832,0.159,155.033,4.490316666666667,0,0.521973,-0.8896999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25,0
0.44,0.512,-7.357,0,0.0303,0.961,0.323,0.129,0.51,87.935,4.394,0,0.22528,0.44899999999999995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44,0
0.489,0.644,-6.691,1,0.0389,0.656,0.0,0.963,0.58,139.717,3.3630333333333335,0,0.31491600000000003,0.01200000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,42,0
0.727,0.891,-7.218,0,0.0402,0.00204,0.519,0.114,0.629,127.01,4.5693166666666665,0,0.647757,-0.88896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,0
0.714,0.538,-11.453,1,0.0594,0.0183,0.0,0.0881,0.965,136.181,3.392,0,0.38413200000000003,-0.5197,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,35,0
0.402,0.286,-13.671,0,0.053,0.887,0.897,0.13,0.185,75.989,3.4605166666666665,0,0.11497199999999999,0.601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34,0
0.336,0.392,-8.95,1,0.0289,0.65,0.00983,0.0907,0.353,96.445,3.209766666666667,0,0.13171200000000002,0.258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11,0
0.685,0.841,-2.932,0,0.0942,0.118,0.0,0.26,0.59,97.929,2.9849833333333335,0,0.5760850000000001,-0.723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,60,0
0.572,0.654,-7.027,0,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,3.9508833333333335,0,0.374088,-0.6482,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,72,1
0.579,0.979,-5.18,1,0.0629,7.7e-05,0.323,0.279,0.425,124.005,4.320883333333334,0,0.5668409999999999,-0.978923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,21,0
0.539,0.736,-10.608,0,0.036,0.0613,0.934,0.0734,0.503,110.0,1.9938833333333332,1,0.396704,-0.6747,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,54,0
0.611,0.742,-15.054,1,0.0641,0.00723,0.87,0.207,0.274,171.876,6.032666666666667,0,0.453362,-0.73477,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16,0
0.718,0.543,-12.414,0,0.177,0.23,0.0,0.104,0.936,160.084,2.675,0,0.389874,-0.31300000000000006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0
0.481,0.593,-14.733,0,0.0317,0.0298,0.359,0.166,0.671,87.419,4.2696,0,0.28523299999999996,-0.5631999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,32,0
0.547,0.705,-5.068,1,0.0386,0.0283,0.0,0.138,0.185,179.799,3.0245166666666665,0,0.385635,-0.6767,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,28,0
0.739,0.915,-6.656,1,0.06,0.00708,0.916,0.442,0.32,125.997,2.8571333333333335,0,0.676185,-0.9079200000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,44,0
0.418,0.846,-4.211,0,0.0473,0.000232,0.0,0.161,0.561,105.983,3.6104333333333334,0,0.353628,-0.845768,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,58,0
0.548,0.422,-11.719,0,0.0549,0.422,5e-05,0.125,0.563,86.633,2.8029333333333333,0,0.23125600000000002,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,22,0
0.652,0.991,-7.705,0,0.0557,0.00589,0.0258,0.222,0.812,124.991,3.9816833333333332,0,0.646132,-0.98511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,25,0
0.746,0.961,-3.436,1,0.204,0.0265,0.0,0.261,0.31,111.972,3.683333333333333,0,0.7169059999999999,-0.9345,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,38,0
0.345,0.976,-5.874,1,0.125,7.42e-05,0.0,0.332,0.281,118.65,2.38955,1,0.33671999999999996,-0.9759258,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22,0
0.711,0.681,-7.459,1,0.0263,0.124,0.0,0.262,0.775,118.021,2.4501166666666667,1,0.48419100000000004,-0.557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,76,1
0.706,0.338,-8.131,1,0.0872,0.988,0.00223,0.105,0.576,122.807,2.5044333333333335,0,0.238628,0.6499999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,0
0.262,0.276,-14.66,1,0.0636,0.966,0.0249,0.933,0.16,171.921,3.140433333333333,0,0.07231200000000002,0.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28,0
0.632,0.21,-13.479,1,0.262,0.838,0.112,0.107,0.49,87.801,2.7777666666666665,0,0.13272,0.628,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,34,0
0.348,0.727,-6.782,1,0.38,0.257,0.0,0.162,0.648,185.076,3.0797666666666665,0,0.252996,-0.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0
0.534,0.574,-6.07,1,0.0283,0.0667,0.0,0.0832,0.188,140.006,4.486866666666667,0,0.306516,-0.5073,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30,0
0.443,0.54,-8.536,0,0.04,0.697,1.04e-05,0.102,0.133,119.161,4.182883333333334,0,0.23922000000000002,0.15699999999999992,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,67,0
0.202,0.238,-16.526,1,0.0338,0.727,0.938,0.126,0.0383,97.274,2.6544333333333334,0,0.048076,0.489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,44,0
0.746,0.696,-9.877,1,0.0572,0.00105,0.643,0.306,0.204,125.002,7.1860333333333335,0,0.519216,-0.69495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0
0.676,0.488,-5.091,1,0.154,0.0613,0.0,0.0707,0.151,97.036,3.5448666666666666,0,0.329888,-0.42669999999999997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,63,0
0.458,0.7,-6.297,1,0.042,0.349,5.46e-06,0.149,0.629,199.607,3.9577666666666667,0,0.3206,-0.351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,38,0
0.554,0.779,-3.905,0,0.0466,0.159,2.7e-06,0.117,0.209,79.979,4.781333333333333,0,0.43156600000000006,-0.62,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,49,0
0.64,0.977,-5.369,1,0.0555,0.00461,1.68e-05,0.371,0.493,142.019,3.3186666666666667,0,0.62528,-0.97239,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,63,0
0.693,0.864,-4.17,0,0.0483,0.278,0.0388,0.0777,0.142,149.998,3.84,0,0.598752,-0.586,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,66,0
0.433,0.47,-11.916,1,0.0289,0.0909,0.0106,0.675,0.65,78.639,4.194883333333333,0,0.20351,-0.3791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,0
0.818,0.558,-8.568,1,0.122,0.00423,1.51e-05,0.313,0.848,161.99,3.40865,0,0.456444,-0.5537700000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,41,0
0.533,0.37,-12.607,1,0.0267,0.652,0.0,0.101,0.587,110.548,2.576,0,0.19721,0.28200000000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,52,0
0.285,0.0679,-28.242,0,0.0391,0.867,0.556,0.247,0.078,127.816,3.7525833333333334,0,0.0193515,0.7991,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,0
0.687,0.82,-2.689,1,0.0361,0.835,0.0,0.0805,0.737,139.003,3.856533333333333,0,0.5633400000000001,0.015000000000000013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40,0
0.621,0.615,-6.596,1,0.032,0.649,0.0,0.0891,0.179,102.954,4.638883333333333,0,0.381915,0.03400000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,56,0
0.497,0.719,-9.397,1,0.0266,0.0613,0.0,0.411,0.547,95.769,4.262216666666666,0,0.35734299999999997,-0.6577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,76,1
0.796,0.65,-11.458,0,0.348,0.0556,0.824,0.1,0.508,132.903,5.981633333333333,0,0.5174000000000001,-0.5944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0
0.163,0.998,-21.483,0,0.0507,0.87,0.642,0.961,1e-05,111.697,3.515633333333333,0,0.162674,-0.128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39,0
0.712,0.742,-6.895,0,0.187,0.543,0.00162,0.103,0.831,81.992,2.5,0,0.528304,-0.19899999999999995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,33,0
0.604,0.622,-6.568,1,0.0465,0.498,0.0,0.128,0.195,77.981,3.2032666666666665,0,0.37568799999999997,-0.124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50,0
0.408,0.878,-4.094,0,0.0412,0.226,0.0,0.131,0.533,96.444,4.052133333333333,0,0.358224,-0.652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27,0
0.677,0.697,-4.2,0,0.0346,0.0428,0.024,0.167,0.213,96.987,2.721633333333333,0,0.471869,-0.6542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,38,0
0.462,0.234,-18.632,1,0.0523,0.428,3.84e-05,0.0952,0.965,200.199,2.3111,1,0.10810800000000001,0.19399999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,28,0
